title,budget,genre,language,runtime,release_month,director_experience,lead_actor_popularity,supporting_cast_rating,marketing_budget,production_house_rating,competition_level,num_screens,franchise,ott_release,country,certification_rating,revenue,roi,revenue_budget_ratio,budget_category,runtime_category,release_season,genre_popularity,category
Movie_134,8776672.81,Crime,French,168,4,5,32.22,7.81,1043976.48,5.72,Low,1444,No,No,UK,PG-13,25417984.58,189.6084328338998,2.896084328338998,Low,Epic,Spring,65,Flop
Movie_135,3221839.64,Comedy,Japanese,145,5,1,39.86,6.2,830038.65,8.86,Medium,4310,No,Yes,South Korea,G,8808107.83,173.38753054760974,2.7338753054760976,Low,Long,Spring,80,Average
Movie_136,22663326.64,Adventure,Telugu,158,4,1,68.11,8.35,4848207.63,8.73,Medium,1712,No,Yes,Germany,PG-13,56732296.86,150.32643160104053,2.5032643160104056,Medium,Epic,Spring,78,Average
Movie_137,13587276.21,Adventure,Hindi,178,1,14,87.41,5.27,3966389.53,9.87,Medium,583,Yes,No,Japan,PG-13,59594508.8,338.60526480016256,4.386052648001626,Medium,Epic,Winter,78,Super Hit
Movie_138,14823793.43,Action,Tamil,173,12,29,40.71,6.53,6578982.1,6.69,Low,2360,No,No,India,G,69702973.24,370.21009547351736,4.702100954735173,Medium,Epic,Winter,85,Blockbuster
Movie_139,26415703.6,Crime,Korean,119,9,20,34.51,7.72,5425525.89,6.13,Medium,1865,No,Yes,USA,U,67614107.52,155.96178903218762,2.5596178903218765,Medium,Standard,Fall,65,Average
Movie_140,27058015.33,Drama,Telugu,114,7,15,29.92,4.67,10791936.51,4.78,High,4579,No,No,Japan,PG,36080404.21,33.34460702295715,1.3334460702295716,Medium,Standard,Summer,70,Average
Movie_141,11441779.79,Adventure,English,131,10,6,69.05,3.1,5389849.01,5.59,Low,4751,Yes,Yes,France,PG-13,30870397.61,169.80415788967042,2.6980415788967043,Medium,Long,Fall,78,Super Hit
Movie_142,7045504.22,Thriller,Japanese,113,4,3,22.02,4.41,2836941.12,9.94,High,702,No,Yes,France,U,10882446.3,54.459439100300486,1.5445943910030049,Low,Standard,Spring,73,Flop
Movie_143,15802425.93,Animation,English,123,9,24,44.68,9.5,2176572.44,9.97,High,663,No,Yes,Japan,A,45606190.19,188.60246136904374,2.886024613690437,Medium,Long,Fall,72,Hit
Movie_144,17350106.11,Crime,Telugu,89,12,13,23.4,6.14,3575603.25,6.36,Medium,717,No,No,USA,PG-13,24308453.97,40.105506075201745,1.4010550607520176,Medium,Short,Winter,65,Flop
Movie_145,14325987.76,Drama,Telugu,105,1,5,48.15,6.96,3801591.36,8.94,Low,3512,No,No,Japan,PG,40431181.97,182.22264773176101,2.82222647731761,Medium,Standard,Winter,70,Super Hit
Movie_146,40116243.28,Animation,Japanese,161,4,8,94.37,3.81,13059640.87,8.33,Low,2016,No,Yes,France,G,117815651.39,193.68565388259356,2.9368565388259356,Medium,Epic,Spring,72,Hit
Movie_147,17530238.21,Crime,English,173,4,6,45.86,7.11,6788145.35,6.66,Low,3707,No,No,Canada,G,98757236.09,463.3536458943531,5.6335364589435315,Medium,Epic,Spring,65,Super Hit
Movie_148,3732613.13,Sci-Fi,Telugu,91,8,28,45.18,5.49,1048789.99,6.5,Low,2979,No,No,USA,PG-13,19523790.21,423.059570601682,5.230595706016819,Low,Standard,Summer,77,Blockbuster
Movie_149,3301911.82,Horror,Japanese,145,10,28,79.88,9.13,510436.68,5.92,Medium,4412,No,Yes,India,PG,15944542.34,382.8881935435817,4.828881935435817,Low,Long,Fall,68,Blockbuster
Movie_150,14816584.21,Mystery,Telugu,106,4,12,47.63,6.74,6056193.1,6.27,Medium,1695,No,No,Canada,UA,40604005.26,174.04430524948904,2.7404430524948906,Medium,Standard,Spring,62,Average
Movie_151,41175302.16,Fantasy,Tamil,178,1,3,64.96,3.89,16495148.21,7.05,Medium,4253,No,No,USA,G,128055403.04,211.00051808338694,3.1100051808338693,Medium,Epic,Winter,75,Average
Movie_152,23287460.02,Adventure,Hindi,135,2,25,71.87,5.94,4080933.88,6.03,Medium,1892,Yes,No,India,U,61142197.29,162.5541696582159,2.625541696582159,Medium,Long,Winter,78,Super Hit
Movie_153,4804492.68,Adventure,Korean,150,3,9,43.93,3.28,1880443.59,4.26,Low,4799,No,No,USA,PG-13,6597420.27,37.31772966297869,1.3731772966297868,Low,Long,Spring,78,Average
Movie_154,17847009.55,Romance,Spanish,132,4,18,91.85,9.97,2346833.85,6.31,Low,3929,No,Yes,Germany,G,100458467.59,462.88683719564665,5.628868371956466,Medium,Long,Spring,74,Blockbuster
Movie_155,24276510.24,Thriller,French,86,9,3,41.02,9.9,4456775.04,5.19,Medium,2392,No,Yes,USA,UA,66513992.28,173.98498228302196,2.7398498228302195,Medium,Short,Fall,73,Flop
Movie_156,90598150.68,Animation,Korean,166,7,17,25.53,4.19,11565330.93,8.37,Low,535,Yes,No,Canada,G,217431526.87,139.99554652940515,2.3999554652940516,High,Epic,Summer,72,Hit
Movie_157,1606967.78,Fantasy,Hindi,165,6,16,54.1,8.57,474954.31,7.0,High,2304,No,Yes,Canada,UA,4722524.34,193.8779730854342,2.938779730854342,Low,Epic,Summer,75,Hit
Movie_158,20256491.24,Romance,Spanish,106,1,11,61.72,6.24,4674374.56,5.83,Low,4391,Yes,No,Canada,A,107172821.05,429.07890009286723,5.290789000928672,Medium,Standard,Winter,74,Blockbuster
Movie_159,18049048.15,Adventure,English,103,7,1,23.78,8.34,8932014.27,4.27,Medium,979,No,No,India,U,51980519.67,187.99590559017932,2.8799590559017934,Medium,Standard,Summer,78,Flop
Movie_160,8423906.27,Thriller,Tamil,105,7,4,64.42,7.18,3511996.73,8.52,High,2254,Yes,No,Japan,UA,47577519.64,464.79165502395847,5.647916550239584,Low,Standard,Summer,73,Super Hit
Movie_161,11052729.53,Sci-Fi,Telugu,177,3,16,58.97,3.75,2151754.2,7.17,Low,4328,Yes,Yes,Canada,A,61899896.03,460.04171514364384,5.600417151436439,Medium,Epic,Spring,77,Super Hit
Movie_162,8375174.89,Adventure,Korean,86,11,19,80.59,8.8,3244042.13,7.52,Medium,4647,No,No,France,U,76658880.8,815.3108061245513,9.153108061245513,Low,Short,Fall,78,Blockbuster
Movie_163,3882887.73,Drama,Japanese,96,9,16,58.51,7.0,464508.38,6.43,Medium,3905,No,No,Canada,R,11279008.13,190.47989316961272,2.9047989316961274,Low,Standard,Fall,70,Hit
Movie_164,3921571.25,Action,Hindi,140,2,8,62.19,9.11,1457336.75,4.54,Medium,1319,No,No,South Korea,R,10448700.37,166.44168125212565,2.6644168125212566,Low,Long,Winter,85,Average
Movie_165,3305323.98,Sci-Fi,Telugu,166,5,16,49.46,3.35,519606.71,5.16,Medium,4634,No,Yes,Germany,PG-13,10131524.45,206.52137313329263,3.0652137313329266,Low,Epic,Spring,77,Flop
Movie_166,6807875.89,Sci-Fi,Telugu,157,7,4,68.69,9.71,1775870.03,4.31,High,4692,No,No,India,G,34025083.32,399.7900060131678,4.997900060131678,Low,Epic,Summer,77,Hit
Movie_167,27103480.17,Horror,Korean,148,6,25,42.18,3.37,12905066.36,9.62,Medium,4012,No,No,UK,A,69804877.75,157.54950033045884,2.5754950033045882,Medium,Long,Summer,68,Blockbuster
Movie_168,5659781.68,Crime,Telugu,94,11,16,37.21,4.14,1841276.95,6.21,Medium,1813,Yes,No,Japan,UA,16471550.39,191.02801700294563,2.910280170029456,Low,Standard,Fall,65,Average
Movie_169,26956078.94,Horror,Japanese,143,7,1,96.65,7.1,11121709.84,6.26,Low,4131,No,No,France,PG,153781676.11,470.4897824802112,5.704897824802112,Medium,Long,Summer,68,Blockbuster
Movie_170,7963719.96,Horror,English,111,7,16,59.94,7.51,3822591.22,5.71,Medium,4966,No,No,USA,A,71312659.87,795.4692057001964,8.954692057001965,Low,Standard,Summer,68,Blockbuster
Movie_171,30225833.22,Animation,Japanese,131,4,12,23.3,3.7,10941702.35,9.97,Low,3463,No,No,Germany,U,89627120.33,196.52489536895553,2.965248953689555,Medium,Long,Spring,72,Hit
Movie_172,22630313.94,Thriller,Spanish,92,5,1,86.9,3.54,4024830.41,4.02,Medium,4401,Yes,No,Germany,UA,70838075.3,213.0229456286544,3.1302294562865436,Medium,Standard,Spring,73,Average
Movie_173,7304740.08,Sci-Fi,Korean,92,9,27,27.1,5.85,3484374.52,9.7,Medium,4264,No,No,Germany,PG,37774989.27,417.12982058630627,5.171298205863063,Low,Standard,Fall,77,Blockbuster
Movie_174,3823633.31,Romance,Hindi,146,4,26,85.54,6.45,1564470.29,5.63,Medium,1848,No,No,UK,PG,21754157.94,468.939439959006,5.689394399590059,Low,Long,Spring,74,Super Hit
Movie_175,6898192.08,Horror,French,173,2,13,64.83,5.4,1486016.84,5.45,Low,3149,No,No,Japan,PG,19108663.72,177.00973673090297,2.7700973673090297,Low,Epic,Winter,68,Hit
Movie_176,6629997.25,Animation,Korean,162,9,21,80.8,7.02,2951479.52,5.75,High,2027,No,No,India,A,32356006.17,388.02442821526057,4.880244282152606,Low,Epic,Fall,72,Super Hit
Movie_177,7586177.37,Crime,French,154,11,27,51.55,6.96,1080096.74,5.35,High,3603,No,Yes,Japan,G,23759436.09,213.19378563383103,3.1319378563383102,Low,Epic,Fall,65,Average
Movie_178,3857663.78,Mystery,French,137,4,18,55.78,5.79,1113909.23,7.49,Medium,1046,No,No,UK,PG,11947441.5,209.70665618764735,3.0970665618764737,Low,Long,Spring,62,Average
Movie_179,12940771.87,Adventure,French,138,10,22,39.1,7.7,2614681.18,7.07,High,2248,No,No,Canada,U,35074326.21,171.03735822212593,2.7103735822212593,Medium,Long,Fall,78,Average
Movie_180,23462456.86,Sci-Fi,Hindi,148,1,12,84.98,7.97,6742221.53,9.35,Low,2085,No,No,Canada,PG,72801032.99,210.2873387233156,3.102873387233156,Medium,Long,Winter,77,Blockbuster
Movie_181,9168327.43,Comedy,Hindi,130,5,1,64.52,6.59,3878009.51,6.13,Medium,2427,No,No,Canada,G,28697233.38,213.00401953467318,3.130040195346732,Low,Long,Spring,80,Average
Movie_182,25465879.43,Mystery,Japanese,109,1,10,41.76,6.22,4395646.18,7.18,Medium,919,Yes,No,France,A,68321763.47,168.28746934815752,2.6828746934815753,Medium,Standard,Winter,62,Average
Movie_183,16402350.65,Animation,Telugu,100,10,15,22.63,4.58,6390436.2,9.02,Low,3052,No,No,France,UA,82629135.29,403.7639851334358,5.037639851334358,Medium,Standard,Fall,72,Super Hit
Movie_184,29086022.28,Romance,Telugu,171,8,10,25.8,9.61,8089002.73,8.05,High,4173,Yes,No,Japan,PG-13,156515836.96,438.1135840895739,5.381135840895739,Medium,Epic,Summer,74,Blockbuster
Movie_185,15464295.17,Horror,Hindi,144,2,8,30.82,3.82,2185555.58,7.83,Medium,1914,No,No,Japan,A,20905778.22,35.1873977454609,1.351873977454609,Medium,Long,Winter,68,Flop
Movie_186,5747709.57,Mystery,Tamil,87,3,29,87.73,7.06,2015758.68,6.12,Medium,3889,No,No,UK,PG,43271698.08,652.8511584136983,7.528511584136983,Low,Short,Spring,62,Blockbuster
Movie_187,37060944.99,Horror,English,112,10,6,33.26,3.31,16651333.4,8.16,Low,2498,No,Yes,Germany,PG-13,58474435.69,57.77912761203986,1.5777912761203987,Medium,Standard,Fall,68,Average
Movie_188,29431626.92,Mystery,Korean,147,11,28,98.46,8.17,8419946.65,5.32,High,2849,Yes,No,UK,UA,263966491.65,796.880394575211,8.968803945752109,Medium,Long,Fall,62,Blockbuster
Movie_189,10406576.38,Thriller,Hindi,144,7,11,23.65,8.51,2843069.24,6.63,Low,3912,No,Yes,Japan,PG-13,50104586.49,381.4704150569065,4.8147041505690655,Medium,Long,Summer,73,Super Hit
Movie_190,10225685.06,Comedy,French,123,5,10,80.64,9.58,3725700.52,6.59,Medium,529,No,No,Germany,G,27900533.05,172.84756851293054,2.7284756851293053,Medium,Long,Spring,80,Super Hit
Movie_191,6678955.18,Sci-Fi,English,121,4,27,22.9,7.35,1890772.64,4.12,Low,4649,Yes,Yes,USA,PG,28395477.71,325.14849919984044,4.251484991998405,Low,Long,Spring,77,Blockbuster
Movie_192,27340937.8,Animation,Hindi,89,4,10,63.87,4.55,2999075.09,9.65,Low,3681,Yes,No,South Korea,G,87732325.45,220.88264891191844,3.2088264891191844,Medium,Short,Spring,72,Super Hit
Movie_193,31845237.02,Crime,French,177,11,19,53.61,5.69,15046789.51,4.9,High,2669,No,No,Japan,UA,90980618.15,185.6961563604026,2.8569615636040258,Medium,Epic,Fall,65,Average
Movie_194,8915865.53,Sci-Fi,Korean,94,2,20,56.5,4.08,1762199.69,9.13,Low,1750,No,Yes,India,UA,21669050.94,143.03923009031746,2.4303923009031747,Low,Standard,Winter,77,Average
Movie_195,7828481.82,Comedy,Korean,148,6,11,75.78,7.16,1433041.71,7.38,High,4661,No,Yes,India,U,9352674.99,19.469843643323422,1.1946984364332343,Low,Long,Summer,80,Hit
Movie_196,9532761.14,Sci-Fi,Telugu,102,12,5,42.69,5.93,2190268.8,8.79,High,3423,Yes,No,India,PG-13,26834894.23,181.5018003272869,2.815018003272869,Low,Standard,Winter,77,Average
Movie_197,13589226.41,Mystery,Spanish,95,4,8,93.12,8.58,6630421.15,4.6,Medium,1008,No,Yes,UK,R,17217463.27,26.699362793234965,1.2669936279323497,Medium,Standard,Spring,62,Average
Movie_198,15141411.27,Animation,Telugu,145,4,27,60.46,8.74,5474561.55,8.26,Medium,3253,No,Yes,South Korea,PG,111958617.91,639.4199649792619,7.394199649792618,Medium,Long,Spring,72,Blockbuster
Movie_199,8222660.43,Drama,Japanese,86,12,5,68.83,8.54,3525484.48,5.86,Medium,4401,No,No,Japan,A,36156022.51,339.7119742180573,4.397119742180573,Low,Short,Winter,70,Super Hit
Movie_200,1636996.15,Horror,Tamil,139,4,22,26.76,8.42,550021.03,4.66,Low,3911,No,No,Canada,UA,12990293.59,693.5445413234478,7.935445413234478,Low,Long,Spring,68,Blockbuster
Movie_201,5747406.11,Romance,Spanish,174,7,10,38.77,5.75,2281335.5,6.85,Medium,1287,Yes,Yes,France,A,15503688.24,169.75104844296445,2.6975104844296447,Low,Epic,Summer,74,Average
Movie_202,14986515.62,Crime,Korean,86,5,7,98.83,7.94,5202035.0,4.03,Low,3096,No,No,India,U,80541618.26,437.42724661438024,5.374272466143802,Medium,Short,Spring,65,Super Hit
Movie_203,13256048.11,Animation,Japanese,126,9,27,39.89,9.21,1842827.74,7.89,High,3233,No,No,India,UA,61704902.5,365.4849015933452,4.654849015933452,Medium,Long,Fall,72,Super Hit
Movie_204,53861207.89,Romance,French,124,2,26,49.91,6.12,14212918.73,5.09,Medium,795,Yes,No,USA,U,299125640.4,455.36378057265284,5.553637805726528,High,Long,Winter,74,Hit
Movie_205,3020865.26,Horror,Tamil,113,2,18,41.38,4.55,439725.91,7.96,High,4186,No,Yes,France,U,9521867.56,215.2033189325366,3.152033189325366,Low,Standard,Winter,68,Flop
Movie_206,2853958.08,Animation,Hindi,171,5,28,57.24,3.33,380788.82,6.34,Low,1214,No,Yes,USA,UA,8328975.18,191.83943654841627,2.9183943654841626,Low,Epic,Spring,72,Average
Movie_207,19495669.87,Fantasy,French,113,6,6,95.02,5.11,3939579.79,8.27,Medium,521,No,Yes,South Korea,PG,50867755.2,160.91822204209288,2.6091822204209287,Medium,Standard,Summer,75,Flop
Movie_208,29834814.59,Thriller,Telugu,113,10,14,35.23,4.35,9448549.39,4.77,Medium,3798,No,No,Japan,A,89085260.35,198.5949856710673,2.985949856710673,Medium,Standard,Fall,73,Average
Movie_209,16791889.31,Fantasy,Tamil,164,1,23,50.12,5.12,2841348.35,9.98,Low,1720,No,No,UK,G,75994853.72,352.5688105551239,4.5256881055512395,Medium,Epic,Winter,75,Super Hit
Movie_210,5351860.59,Adventure,Spanish,139,10,4,34.89,5.32,685537.74,4.34,High,2596,No,No,USA,UA,7719192.19,44.23380542504005,1.4423380542504005,Low,Long,Fall,78,Flop
Movie_211,7823840.98,Animation,Korean,89,7,3,68.33,9.91,2885384.16,8.26,High,2650,Yes,No,Japan,U,39204103.46,401.08512634928326,5.010851263492833,Low,Short,Summer,72,Blockbuster
Movie_212,5205342.77,Romance,Spanish,105,10,6,24.62,3.56,2034270.66,9.18,Low,3089,Yes,Yes,Germany,PG-13,15221552.27,192.4217086668435,2.9242170866684347,Low,Standard,Fall,74,Hit
Movie_213,22677628.43,Comedy,Telugu,135,7,5,94.54,8.33,10637976.58,9.5,Medium,2862,No,Yes,South Korea,PG-13,99623506.09,339.3030179390764,4.393030179390765,Medium,Long,Summer,80,Blockbuster
Movie_214,22520736.91,Animation,Spanish,150,12,18,31.71,8.24,5448233.96,4.08,Low,837,No,No,Germany,A,100408877.09,345.8507618612379,4.458507618612379,Medium,Long,Winter,72,Average
Movie_215,20476721.45,Thriller,Hindi,147,4,19,58.68,6.08,2966038.06,7.11,Low,2814,Yes,No,South Korea,U,96918798.43,373.3120908376668,4.7331209083766685,Medium,Long,Spring,73,Blockbuster
Movie_216,8924274.68,Thriller,French,136,10,9,29.19,6.89,2125894.28,8.81,High,1857,No,No,UK,A,21519466.26,141.13406446606598,2.4113406446606596,Low,Long,Fall,73,Flop
Movie_217,8288310.17,Adventure,Spanish,90,4,17,23.44,3.56,3136682.33,4.43,Medium,4280,Yes,Yes,Canada,U,20702134.88,149.77509836604003,2.4977509836604,Low,Standard,Spring,78,Average
Movie_218,12420307.51,Comedy,English,139,9,21,76.33,8.74,3643962.48,7.2,Medium,4793,No,Yes,Germany,UA,95777391.1,671.1354249714545,7.711354249714546,Medium,Long,Fall,80,Blockbuster
Movie_219,25733868.26,Action,French,142,1,3,54.67,5.47,9989467.2,7.47,Medium,1570,No,No,India,U,30909495.3,20.112122234047682,1.2011212223404768,Medium,Long,Winter,85,Average
Movie_220,13933445.41,Drama,English,111,11,29,77.5,3.33,1738255.71,4.15,Medium,1943,No,No,France,G,36577959.64,162.519129789306,2.62519129789306,Medium,Standard,Fall,70,Average
Movie_221,35709515.98,Animation,Japanese,153,2,3,44.9,3.09,9770632.3,8.25,High,2976,No,No,USA,U,45839419.14,28.36751740256997,1.2836751740256998,Medium,Epic,Winter,72,Flop
Movie_222,19261190.34,Drama,Japanese,107,1,8,49.34,5.46,5968407.34,9.3,Low,4562,No,No,France,UA,26989897.17,40.125800605114634,1.4012580060511464,Medium,Standard,Winter,70,Super Hit
Movie_223,34801128.62,Romance,French,159,11,23,51.42,3.23,5096267.64,4.23,Medium,1400,No,No,Germany,PG-13,102323956.38,194.02482171568144,2.9402482171568147,Medium,Epic,Fall,74,Flop
Movie_224,32844006.74,Animation,French,114,11,18,45.18,5.31,12402488.31,7.88,Low,2174,No,Yes,South Korea,PG-13,164577144.89,401.08729483837635,5.0108729483837635,Medium,Standard,Fall,72,Hit
Movie_225,22752896.06,Horror,Hindi,81,7,14,96.34,5.01,10159402.66,9.53,Medium,2828,No,No,Canada,G,105864002.91,365.2770470661571,4.652770470661571,Medium,Short,Summer,68,Blockbuster
Movie_226,29224576.99,Crime,Korean,149,8,1,79.24,9.49,3796641.18,4.66,Medium,2651,Yes,No,Germany,A,162692820.35,456.6986321330497,5.566986321330497,Medium,Long,Summer,65,Super Hit
Movie_227,14875006.54,Crime,Spanish,131,11,15,28.06,7.61,2284665.46,7.07,Low,2629,Yes,No,UK,U,82190740.88,452.54255289893814,5.5254255289893806,Medium,Long,Fall,65,Super Hit
Movie_228,12165397.49,Drama,Tamil,114,2,12,32.34,6.7,1636779.66,9.27,High,2425,No,No,Canada,PG-13,17348041.59,42.601518809888056,1.4260151880988805,Medium,Standard,Winter,70,Flop
Movie_229,14009463.93,Drama,Spanish,112,8,18,41.12,4.32,1627518.27,6.19,High,1168,No,No,Germany,R,20742264.6,48.058945750110524,1.4805894575011052,Medium,Standard,Summer,70,Flop
Movie_230,9006000.56,Horror,French,80,2,29,82.58,9.56,4151057.32,4.12,High,1658,No,Yes,USA,UA,27433515.7,204.61374632648256,3.0461374632648255,Low,Short,Winter,68,Hit
Movie_231,6206067.93,Crime,French,110,10,29,55.14,6.13,1991732.62,6.46,Medium,3600,No,No,UK,UA,30491794.68,391.3222836734241,4.913222836734241,Low,Standard,Fall,65,Super Hit
Movie_232,5399936.55,Action,Japanese,163,7,21,79.98,7.73,2151623.2,5.25,Medium,1823,Yes,No,India,A,29562144.91,447.45356054229933,5.474535605422994,Low,Epic,Summer,85,Blockbuster
Movie_233,16064221.56,Mystery,Japanese,155,5,25,53.12,6.99,1610549.4,7.87,Medium,633,No,No,Japan,UA,51174531.27,218.56216050595853,3.185621605059586,Medium,Epic,Spring,62,Average
Movie_234,45027154.89,Adventure,Japanese,178,6,27,80.43,7.27,7603657.55,7.26,High,2875,No,Yes,South Korea,G,220564975.39,389.84879441935357,4.898487944193535,Medium,Epic,Summer,78,Super Hit
Movie_235,10458547.87,Thriller,Tamil,95,12,15,23.9,3.12,3026600.85,4.99,Medium,1841,Yes,No,South Korea,R,16349786.26,56.32941076742426,1.5632941076742426,Medium,Standard,Winter,73,Flop
Movie_236,4732135.71,Fantasy,Tamil,168,2,10,57.68,6.36,2361615.8,4.69,High,2567,No,Yes,Canada,R,14438930.29,205.1250254612837,3.051250254612837,Low,Epic,Winter,75,Flop
Movie_237,2649812.72,Fantasy,Tamil,172,6,15,76.89,6.53,1223690.24,5.11,High,1944,No,No,Canada,G,8002531.05,202.00364688414658,3.020036468841466,Low,Epic,Summer,75,Hit
Movie_238,6822597.3,Animation,Tamil,110,4,10,50.96,8.74,1382738.23,8.47,Low,704,No,No,Canada,PG-13,37190451.78,445.1069460013418,5.451069460013418,Low,Standard,Spring,72,Hit
Movie_239,12673391.2,Adventure,Telugu,128,5,9,84.31,5.3,5353192.7,4.52,Low,2640,No,No,UK,G,33216221.58,162.0941865978224,2.6209418659782235,Medium,Long,Spring,78,Hit
Movie_240,24777705.16,Action,Korean,130,6,28,20.32,4.0,4920612.92,5.19,Low,2105,No,No,France,PG-13,131118640.03,429.1799187346533,5.291799187346533,Medium,Long,Summer,85,Average
Movie_241,21359354.81,Crime,Japanese,95,4,28,69.74,4.94,5988439.15,9.01,Medium,2035,No,No,Germany,U,52744075.11,146.9366494408639,2.469366494408639,Medium,Standard,Spring,65,Super Hit
Movie_242,23086427.4,Fantasy,Spanish,139,6,18,24.94,8.75,4309271.31,8.83,Medium,3403,Yes,No,UK,PG-13,211298254.7,815.2488214785453,9.152488214785455,Medium,Long,Summer,75,Blockbuster
Movie_243,44234837.37,Animation,English,118,6,25,43.79,4.47,9895328.28,5.22,Medium,4426,Yes,No,Canada,U,202109505.43,356.9012060323983,4.569012060323983,Medium,Standard,Summer,72,Blockbuster
Movie_244,22886566.35,Drama,Spanish,169,5,7,53.58,4.48,3465836.41,6.28,Medium,4474,No,Yes,UK,PG-13,35677689.47,55.88921869881105,1.5588921869881105,Medium,Epic,Spring,70,Flop
Movie_245,20968119.34,Thriller,English,137,11,2,79.03,4.2,5667368.34,6.92,Low,3924,No,No,India,UA,50589468.9,141.26850901450467,2.4126850901450467,Medium,Long,Fall,73,Hit
Movie_246,27486716.27,Horror,Telugu,89,3,22,53.89,5.1,3269646.42,4.15,Medium,3854,Yes,No,South Korea,PG-13,68953295.05,150.86043153600755,2.5086043153600754,Medium,Short,Spring,68,Hit
Movie_247,8867808.07,Animation,Tamil,147,11,22,89.41,8.31,4406403.93,8.53,High,4540,No,No,Japan,R,46178494.55,420.74305381307147,5.207430538130715,Low,Long,Fall,72,Blockbuster
Movie_248,11865289.89,Mystery,Telugu,165,9,24,83.95,9.73,2367935.49,8.26,High,2948,No,No,India,PG,67779804.67,471.24440530630807,5.712444053063081,Medium,Epic,Fall,62,Blockbuster
Movie_249,17990521.6,Drama,Korean,152,10,13,36.9,4.32,7962576.08,7.06,Low,1002,No,No,South Korea,R,44099825.44,145.12810923725522,2.451281092372552,Medium,Epic,Fall,70,Average
Movie_250,14763106.6,Romance,Telugu,125,8,14,47.51,4.83,3118834.68,9.57,Low,1180,No,Yes,Germany,R,44933360.4,204.36250050514434,3.0436250050514437,Medium,Long,Summer,74,Average
Movie_251,22959283.53,Animation,French,113,4,19,95.19,9.73,8547133.07,8.91,High,2099,No,Yes,France,A,56281900.73,145.1378792219654,2.451378792219654,Medium,Standard,Spring,72,Blockbuster
Movie_252,8373632.36,Comedy,Hindi,173,5,16,94.23,9.72,1265699.26,6.09,Medium,560,No,Yes,Japan,UA,43791041.67,422.9635095897619,5.229635095897618,Low,Epic,Spring,80,Hit
Movie_253,25004297.67,Drama,Hindi,157,1,8,21.25,4.45,5624844.9,5.07,Low,726,No,No,Germany,G,35717578.27,42.84575692303378,1.4284575692303378,Medium,Epic,Winter,70,Flop
